timeframe,move_start_ts,move_end_ts,move_low,move_high,move_duration_bars,consol_start_ts,consol_end_ts,consol_low,consol_high,consol_duration_bars,fib_retracement_depth,fib_50,entry_ts,entry_price,entry_score
15min,2015-07-10 14:30:00+00:00,2015-07-14 20:00:00+00:00,7404.25,7548.75,78,2015-07-14 20:00:00+00:00,2015-07-15 14:15:00+00:00,7535.0,7556.75,5,0.09515570934256055,7476.5,2015-07-15 14:15:00+00:00,7554.25,1.0
15min,2015-07-16 13:30:00+00:00,2015-07-20 14:30:00+00:00,7570.0,7686.0,60,2015-07-20 14:30:00+00:00,2015-07-20 16:45:00+00:00,7667.5,7693.25,10,0.15948275862068967,7628.0,2015-07-20 16:45:00+00:00,7692.75,1.0
15min,2015-07-28 16:45:00+00:00,2015-07-28 19:30:00+00:00,7553.0,7580.25,13,2015-07-28 19:30:00+00:00,2015-07-29 18:45:00+00:00,7563.0,7594.0,25,0.6330275229357798,7566.625,2015-07-29 18:45:00+00:00,7591.75,0.8888888888888888
15min,2015-07-30 15:45:00+00:00,2015-07-31 14:00:00+00:00,7584.5,7627.75,22,2015-07-31 14:00:00+00:00,2015-07-31 15:00:00+00:00,7601.25,7625.75,5,0.6127167630057804,7606.125,2015-07-31 15:00:00+00:00,7622.5,1.0
15min,2015-08-26 17:45:00+00:00,2015-08-27 18:30:00+00:00,7117.25,7346.25,32,2015-08-27 18:30:00+00:00,2015-08-27 20:00:00+00:00,7245.5,7340.75,7,0.43995633187772926,7231.75,2015-08-27 20:00:00+00:00,7339.5,1.0
15min,2015-10-08 18:30:00+00:00,2015-10-12 14:45:00+00:00,7322.25,7402.25,41,2015-10-12 14:45:00+00:00,2015-10-12 15:45:00+00:00,7383.5,7407.25,5,0.234375,7362.25,2015-10-12 15:45:00+00:00,7404.5,1.0
15min,2015-10-15 16:45:00+00:00,2015-10-16 14:00:00+00:00,7390.25,7447.0,18,2015-10-16 14:00:00+00:00,2015-10-16 19:45:00+00:00,7423.5,7451.25,24,0.41409691629955947,7418.625,2015-10-16 19:45:00+00:00,7451.0,1.0
15min,2015-10-22 13:45:00+00:00,2015-10-22 18:30:00+00:00,7456.75,7524.0,21,2015-10-22 18:30:00+00:00,2015-10-23 13:30:00+00:00,7494.5,7642.5,8,0.43866171003717475,7490.375,2015-10-23 13:30:00+00:00,7641.5,0.6666666666666666
15min,2015-11-18 14:45:00+00:00,2015-11-19 14:45:00+00:00,7606.25,7688.0,29,2015-11-19 14:45:00+00:00,2015-11-19 16:30:00+00:00,7674.25,7696.5,8,0.16819571865443425,7647.125,2015-11-19 16:30:00+00:00,7695.0,1.0
15min,2015-11-20 19:15:00+00:00,2015-11-20 20:15:00+00:00,7701.0,7713.5,6,2015-11-20 20:15:00+00:00,2015-11-23 14:30:00+00:00,7701.0,7718.5,5,1.0,7707.25,2015-11-23 14:30:00+00:00,7717.0,0.8888888888888888
15min,2015-11-25 19:15:00+00:00,2015-11-25 21:00:00+00:00,7698.75,7708.5,9,2015-11-25 21:00:00+00:00,2015-11-26 16:45:00+00:00,7698.75,7728.25,11,1.0,7703.625,2015-11-26 16:45:00+00:00,7727.25,1.0
15min,2015-12-04 15:00:00+00:00,2015-12-04 16:45:00+00:00,7671.25,7715.25,9,2015-12-04 16:45:00+00:00,2015-12-04 17:45:00+00:00,7695.75,7727.25,5,0.4431818181818182,7693.25,2015-12-04 17:45:00+00:00,7723.75,1.0
15min,2015-12-22 18:00:00+00:00,2015-12-23 14:45:00+00:00,7594.25,7645.0,16,2015-12-23 14:45:00+00:00,2015-12-23 19:45:00+00:00,7632.0,7654.0,21,0.2561576354679803,7619.625,2015-12-23 19:45:00+00:00,7650.75,1.0
15min,2016-01-22 14:45:00+00:00,2016-01-25 17:00:00+00:00,7234.0,7286.75,38,2016-01-25 17:00:00+00:00,2016-01-25 18:00:00+00:00,7261.0,7283.25,5,0.4881516587677725,7260.375,2016-01-25 18:00:00+00:00,7281.5,1.0
15min,2016-01-28 17:45:00+00:00,2016-02-01 18:15:00+00:00,7182.5,7303.25,58,2016-02-01 18:15:00+00:00,2016-02-01 19:45:00+00:00,7279.0,7312.25,7,0.20082815734989648,7242.875,2016-02-01 19:45:00+00:00,7310.5,1.0
15min,2016-02-12 19:30:00+00:00,2016-02-15 15:30:00+00:00,7033.75,7115.0,13,2016-02-15 15:30:00+00:00,2016-02-16 21:00:00+00:00,7080.75,7134.5,38,0.42153846153846153,7074.375,2016-02-16 21:00:00+00:00,7133.75,1.0
15min,2016-02-24 18:15:00+00:00,2016-02-25 14:45:00+00:00,7167.5,7250.25,15,2016-02-25 14:45:00+00:00,2016-02-25 18:45:00+00:00,7204.0,7251.5,17,0.5589123867069486,7208.875,2016-02-25 18:45:00+00:00,7251.0,1.0
15min,2016-03-01 14:45:00+00:00,2016-03-02 14:45:00+00:00,7257.75,7366.5,29,2016-03-02 14:45:00+00:00,2016-03-04 16:15:00+00:00,7327.25,7371.0,61,0.36091954022988504,7312.125,2016-03-04 16:15:00+00:00,7369.75,1.0
15min,2016-03-09 19:15:00+00:00,2016-03-09 20:30:00+00:00,7311.25,7326.75,7,2016-03-09 20:30:00+00:00,2016-03-10 15:00:00+00:00,7311.25,7367.25,6,1.0,7319.0,2016-03-10 15:00:00+00:00,7366.0,1.0
15min,2016-04-12 15:15:00+00:00,2016-04-12 16:15:00+00:00,7502.75,7521.5,6,2016-04-12 16:15:00+00:00,2016-04-12 18:15:00+00:00,7507.5,7529.25,9,0.7466666666666667,7512.125,2016-04-12 18:15:00+00:00,7527.5,1.0
15min,2016-04-12 18:45:00+00:00,2016-04-13 17:15:00+00:00,7524.25,7589.75,23,2016-04-13 17:15:00+00:00,2016-04-13 19:15:00+00:00,7565.75,7586.5,9,0.366412213740458,7557.0,2016-04-13 19:15:00+00:00,7584.5,1.0
15min,2016-05-06 17:30:00+00:00,2016-05-09 14:45:00+00:00,7340.0,7394.75,18,2016-05-09 14:45:00+00:00,2016-05-09 17:15:00+00:00,7372.25,7391.5,11,0.410958904109589,7367.375,2016-05-09 17:15:00+00:00,7389.75,1.0
15min,2016-05-18 14:00:00+00:00,2016-05-18 15:15:00+00:00,7363.25,7393.75,7,2016-05-18 15:15:00+00:00,2016-05-18 17:30:00+00:00,7378.25,7401.25,10,0.5081967213114754,7378.5,2016-05-18 17:30:00+00:00,7398.5,1.0
15min,2016-05-24 13:45:00+00:00,2016-05-25 13:45:00+00:00,7420.5,7507.25,29,2016-05-25 13:45:00+00:00,2016-05-25 17:15:00+00:00,7495.0,7530.5,15,0.14121037463976946,7463.875,2016-05-25 17:15:00+00:00,7529.25,1.0
15min,2016-05-26 17:45:00+00:00,2016-05-27 18:00:00+00:00,7525.0,7555.75,30,2016-05-27 18:00:00+00:00,2016-05-27 19:45:00+00:00,7538.0,7552.0,8,0.5772357723577236,7540.375,2016-05-27 19:45:00+00:00,7551.75,1.0
15min,2016-06-28 19:00:00+00:00,2016-06-30 14:15:00+00:00,7311.0,7422.0,37,2016-06-30 14:15:00+00:00,2016-06-30 15:15:00+00:00,7399.5,7436.0,5,0.20270270270270271,7366.5,2016-06-30 15:15:00+00:00,7432.0,1.0
15min,2016-06-30 15:45:00+00:00,2016-07-01 18:15:00+00:00,7429.0,7497.0,39,2016-07-01 18:15:00+00:00,2016-07-01 19:15:00+00:00,7471.0,7487.25,5,0.38235294117647056,7463.0,2016-07-01 19:15:00+00:00,7484.25,1.0
15min,2016-07-06 14:15:00+00:00,2016-07-07 17:00:00+00:00,7427.25,7512.0,40,2016-07-07 17:00:00+00:00,2016-07-07 19:45:00+00:00,7480.75,7504.0,12,0.3687315634218289,7469.625,2016-07-07 19:45:00+00:00,7500.75,1.0
15min,2016-07-08 13:30:00+00:00,2016-07-11 19:45:00+00:00,7518.0,7614.25,54,2016-07-11 19:45:00+00:00,2016-07-15 13:30:00+00:00,7596.5,7653.5,84,0.18441558441558442,7566.125,2016-07-15 13:30:00+00:00,7650.75,1.0
15min,2016-07-20 13:30:00+00:00,2016-07-20 19:15:00+00:00,7666.25,7709.75,25,2016-07-20 19:15:00+00:00,2016-07-21 13:45:00+00:00,7698.5,7711.25,6,0.25862068965517243,7688.0,2016-07-21 13:45:00+00:00,7711.0,1.0
15min,2016-08-03 17:00:00+00:00,2016-08-03 18:30:00+00:00,7764.5,7770.75,8,2016-08-03 18:30:00+00:00,2016-08-03 19:30:00+00:00,7764.0,7777.0,5,1.08,7767.625,2016-08-03 19:30:00+00:00,7775.75,0.8888888888888888
15min,2016-08-04 15:00:00+00:00,2016-08-05 18:30:00+00:00,7782.75,7848.5,43,2016-08-05 18:30:00+00:00,2016-08-09 14:30:00+00:00,7817.0,7852.5,39,0.4790874524714829,7815.625,2016-08-09 14:30:00+00:00,7850.75,1.0
15min,2016-08-26 20:00:00+00:00,2016-08-29 15:00:00+00:00,7832.75,7850.25,9,2016-08-29 15:00:00+00:00,2016-08-29 16:00:00+00:00,7840.0,7854.25,5,0.5857142857142857,7841.5,2016-08-29 16:00:00+00:00,7851.75,1.0
15min,2016-09-14 20:00:00+00:00,2016-09-16 14:15:00+00:00,7790.75,7878.75,33,2016-09-16 14:15:00+00:00,2016-09-16 19:45:00+00:00,7844.0,7872.5,23,0.39488636363636365,7834.75,2016-09-16 19:45:00+00:00,7869.25,1.0
15min,2016-09-21 19:00:00+00:00,2016-09-22 18:30:00+00:00,7876.0,7947.5,27,2016-09-22 18:30:00+00:00,2016-09-22 19:45:00+00:00,7928.75,7947.0,6,0.26223776223776224,7911.75,2016-09-22 19:45:00+00:00,7945.75,1.0
15min,2016-09-28 16:15:00+00:00,2016-09-28 17:15:00+00:00,7904.0,7913.75,6,2016-09-28 17:15:00+00:00,2016-09-28 20:00:00+00:00,7905.5,7928.25,12,0.8461538461538461,7908.875,2016-09-28 20:00:00+00:00,7925.75,1.0
15min,2016-11-04 14:45:00+00:00,2016-11-04 16:00:00+00:00,7732.75,7746.75,7,2016-11-04 16:00:00+00:00,2016-11-04 17:00:00+00:00,7733.0,7749.25,5,0.9821428571428571,7739.75,2016-11-04 17:00:00+00:00,7749.0,0.7777777777777778
15min,2016-11-07 14:45:00+00:00,2016-11-07 20:00:00+00:00,7781.5,7829.25,23,2016-11-07 20:00:00+00:00,2016-11-07 21:00:00+00:00,7811.25,7829.25,5,0.3769633507853403,7805.375,2016-11-07 21:00:00+00:00,7825.25,1.0
15min,2016-11-15 19:00:00+00:00,2016-11-16 19:30:00+00:00,7791.5,7850.0,31,2016-11-16 19:30:00+00:00,2016-11-17 16:15:00+00:00,7833.25,7862.0,15,0.2863247863247863,7820.75,2016-11-17 16:15:00+00:00,7859.75,1.0
15min,2016-11-17 16:45:00+00:00,2016-11-17 19:45:00+00:00,7859.5,7881.25,14,2016-11-17 19:45:00+00:00,2016-11-17 20:45:00+00:00,7864.75,7879.25,5,0.7586206896551724,7870.375,2016-11-17 20:45:00+00:00,7878.75,1.0
15min,2016-11-23 21:00:00+00:00,2016-11-25 14:45:00+00:00,7901.0,7918.75,19,2016-11-25 14:45:00+00:00,2016-11-25 16:30:00+00:00,7907.25,7920.75,8,0.647887323943662,7909.875,2016-11-25 16:30:00+00:00,7920.5,1.0
15min,2016-12-07 17:00:00+00:00,2016-12-08 18:30:00+00:00,7837.5,7924.75,35,2016-12-08 18:30:00+00:00,2016-12-09 14:30:00+00:00,7897.25,7936.5,12,0.3151862464183381,7881.125,2016-12-09 14:30:00+00:00,7931.75,0.7777777777777778
15min,2017-01-03 21:00:00+00:00,2017-01-10 14:30:00+00:00,7951.25,8086.0,111,2017-01-10 14:30:00+00:00,2017-01-10 16:15:00+00:00,8067.5,8094.25,8,0.137291280148423,8018.625,2017-01-10 16:15:00+00:00,8093.0,1.0
15min,2017-01-23 18:30:00+00:00,2017-01-26 15:45:00+00:00,8107.0,8219.75,72,2017-01-26 15:45:00+00:00,2017-01-26 16:45:00+00:00,8200.75,8212.0,5,0.16851441241685144,8163.375,2017-01-26 16:45:00+00:00,8211.25,0.7777777777777778
15min,2017-02-02 20:30:00+00:00,2017-02-06 18:30:00+00:00,8192.25,8220.0,48,2017-02-06 18:30:00+00:00,2017-02-06 21:00:00+00:00,8205.25,8219.0,11,0.5315315315315315,8206.125,2017-02-06 21:00:00+00:00,8218.75,1.0
15min,2017-02-08 15:30:00+00:00,2017-02-09 20:45:00+00:00,8233.75,8275.75,50,2017-02-09 20:45:00+00:00,2017-02-10 15:45:00+00:00,8263.75,8280.5,8,0.2857142857142857,8254.75,2017-02-10 15:45:00+00:00,8279.25,1.0
15min,2017-02-10 16:15:00+00:00,2017-02-14 14:30:00+00:00,8273.75,8318.0,49,2017-02-14 14:30:00+00:00,2017-02-14 17:15:00+00:00,8296.25,8316.25,12,0.4915254237288136,8295.875,2017-02-14 17:15:00+00:00,8315.0,1.0
15min,2017-02-16 20:15:00+00:00,2017-02-21 17:15:00+00:00,8347.0,8409.5,59,2017-02-21 17:15:00+00:00,2017-02-21 19:30:00+00:00,8391.5,8400.25,10,0.288,8378.25,2017-02-21 19:30:00+00:00,8399.75,1.0
15min,2017-02-22 15:30:00+00:00,2017-02-22 20:00:00+00:00,8397.5,8412.0,20,2017-02-22 20:00:00+00:00,2017-02-23 14:30:00+00:00,8402.0,8417.75,6,0.6896551724137931,8404.75,2017-02-23 14:30:00+00:00,8415.5,1.0
15min,2017-03-27 14:15:00+00:00,2017-03-28 13:30:00+00:00,8386.75,8438.25,26,2017-03-28 13:30:00+00:00,2017-03-28 15:15:00+00:00,8416.0,8443.0,8,0.4320388349514563,8412.5,2017-03-28 15:15:00+00:00,8442.25,1.0
15min,2017-03-28 15:45:00+00:00,2017-03-30 16:00:00+00:00,8438.5,8500.25,57,2017-03-30 16:00:00+00:00,2017-03-30 17:45:00+00:00,8480.0,8496.0,8,0.32793522267206476,8469.375,2017-03-30 17:45:00+00:00,8494.5,1.0
15min,2017-04-21 20:00:00+00:00,2017-04-24 15:30:00+00:00,8491.75,8561.75,11,2017-04-24 15:30:00+00:00,2017-04-24 17:15:00+00:00,8546.5,8556.0,8,0.21785714285714286,8526.75,2017-04-24 17:15:00+00:00,8555.5,1.0
15min,2017-04-24 17:45:00+00:00,2017-04-26 13:30:00+00:00,8553.25,8609.75,39,2017-04-26 13:30:00+00:00,2017-04-27 14:15:00+00:00,8588.25,8618.25,31,0.3805309734513274,8581.5,2017-04-27 14:15:00+00:00,8615.75,1.0
15min,2017-05-05 16:15:00+00:00,2017-05-08 14:15:00+00:00,8673.0,8704.5,21,2017-05-08 14:15:00+00:00,2017-05-08 16:45:00+00:00,8687.0,8704.5,11,0.5555555555555556,8688.75,2017-05-08 16:45:00+00:00,8703.25,1.0
15min,2017-05-11 17:30:00+00:00,2017-05-12 19:30:00+00:00,8711.0,8739.75,37,2017-05-12 19:30:00+00:00,2017-05-15 14:00:00+00:00,8729.0,8752.0,6,0.3739130434782609,8725.375,2017-05-15 14:00:00+00:00,8750.5,1.0
15min,2017-05-24 18:00:00+00:00,2017-05-26 17:45:00+00:00,8764.25,8848.0,55,2017-05-26 17:45:00+00:00,2017-05-26 20:00:00+00:00,8833.25,8843.25,10,0.1761194029850746,8806.125,2017-05-26 20:00:00+00:00,8842.5,1.0
15min,2017-06-01 16:15:00+00:00,2017-06-02 13:45:00+00:00,8851.25,8894.5,19,2017-06-02 13:45:00+00:00,2017-06-02 15:00:00+00:00,8878.75,8903.75,6,0.36416184971098264,8872.875,2017-06-02 15:00:00+00:00,8901.0,1.0
15min,2017-06-02 15:30:00+00:00,2017-06-05 15:45:00+00:00,8901.5,8943.75,30,2017-06-05 15:45:00+00:00,2017-06-06 14:30:00+00:00,8922.5,8943.0,23,0.5029585798816568,8922.625,2017-06-06 14:30:00+00:00,8941.25,1.0
15min,2017-06-13 16:00:00+00:00,2017-06-13 18:00:00+00:00,8786.5,8802.5,10,2017-06-13 18:00:00+00:00,2017-06-13 19:30:00+00:00,8786.5,8809.0,7,1.0,8794.5,2017-06-13 19:30:00+00:00,8808.5,0.7777777777777778
15min,2017-06-23 14:45:00+00:00,2017-06-23 19:30:00+00:00,8827.0,8860.5,21,2017-06-23 19:30:00+00:00,2017-06-26 13:45:00+00:00,8836.75,8897.0,5,0.7089552238805971,8843.75,2017-06-26 13:45:00+00:00,8894.25,1.0
15min,2017-06-28 14:45:00+00:00,2017-06-28 18:15:00+00:00,8733.25,8797.25,16,2017-06-28 18:15:00+00:00,2017-06-28 19:15:00+00:00,8782.0,8800.75,5,0.23828125,8765.25,2017-06-28 19:15:00+00:00,8796.25,0.8888888888888888
15min,2017-07-07 13:45:00+00:00,2017-07-10 13:30:00+00:00,8663.25,8721.5,28,2017-07-10 13:30:00+00:00,2017-07-10 15:00:00+00:00,8695.0,8730.5,7,0.45493562231759654,8692.375,2017-07-10 15:00:00+00:00,8729.5,1.0
15min,2017-07-11 17:00:00+00:00,2017-07-13 13:45:00+00:00,8736.25,8840.75,43,2017-07-13 13:45:00+00:00,2017-07-14 16:45:00+00:00,8822.25,8872.75,40,0.17703349282296652,8788.5,2017-07-14 16:45:00+00:00,8870.5,1.0
15min,2017-07-18 14:30:00+00:00,2017-07-19 20:00:00+00:00,8879.5,8970.0,51,2017-07-19 20:00:00+00:00,2017-07-24 19:00:00+00:00,8935.5,8984.25,78,0.3812154696132597,8924.75,2017-07-24 19:00:00+00:00,8984.0,1.0
15min,2017-07-28 13:45:00+00:00,2017-07-28 15:45:00+00:00,8913.25,8950.25,10,2017-07-28 15:45:00+00:00,2017-07-28 16:45:00+00:00,8939.5,8963.25,5,0.2905405405405405,8931.75,2017-07-28 16:45:00+00:00,8957.25,0.7777777777777778
15min,2017-08-07 13:30:00+00:00,2017-08-08 13:45:00+00:00,8945.5,8980.75,30,2017-08-08 13:45:00+00:00,2017-08-08 14:45:00+00:00,8957.0,8981.25,5,0.6737588652482269,8963.125,2017-08-08 14:45:00+00:00,8981.0,1.0
15min,2017-08-11 14:00:00+00:00,2017-08-11 19:00:00+00:00,8828.5,8890.75,22,2017-08-11 19:00:00+00:00,2017-08-14 13:30:00+00:00,8863.75,8925.0,6,0.43373493975903615,8859.625,2017-08-14 13:30:00+00:00,8922.75,0.8888888888888888
15min,2017-08-14 14:00:00+00:00,2017-08-14 19:15:00+00:00,8926.75,8956.5,23,2017-08-14 19:15:00+00:00,2017-08-16 15:00:00+00:00,8940.5,8979.75,38,0.5378151260504201,8941.625,2017-08-16 15:00:00+00:00,8976.75,1.0
15min,2017-09-11 13:45:00+00:00,2017-09-11 19:00:00+00:00,9005.5,9038.0,23,2017-09-11 19:00:00+00:00,2017-09-12 13:30:00+00:00,9019.75,9045.5,6,0.5615384615384615,9021.75,2017-09-12 13:30:00+00:00,9043.25,1.0
15min,2017-09-29 13:30:00+00:00,2017-09-29 19:45:00+00:00,8970.75,9022.5,27,2017-09-29 19:45:00+00:00,2017-10-02 14:00:00+00:00,9010.75,9042.75,5,0.22705314009661837,8996.625,2017-10-02 14:00:00+00:00,9041.5,1.0
15min,2017-10-04 15:30:00+00:00,2017-10-05 15:15:00+00:00,9023.25,9078.25,28,2017-10-05 15:15:00+00:00,2017-10-05 16:15:00+00:00,9056.25,9076.75,5,0.4,9050.75,2017-10-05 16:15:00+00:00,9075.75,1.0
15min,2017-10-05 16:45:00+00:00,2017-10-06 15:00:00+00:00,9075.25,9102.5,22,2017-10-06 15:00:00+00:00,2017-10-06 16:30:00+00:00,9079.5,9099.5,7,0.8440366972477065,9088.875,2017-10-06 16:30:00+00:00,9099.25,0.8888888888888888
15min,2017-10-30 20:00:00+00:00,2017-10-31 14:15:00+00:00,9261.0,9287.25,6,2017-10-31 14:15:00+00:00,2017-10-31 15:15:00+00:00,9268.0,9285.5,5,0.7333333333333333,9274.125,2017-10-31 15:15:00+00:00,9284.25,1.0
15min,2017-11-03 15:15:00+00:00,2017-11-07 15:30:00+00:00,9288.0,9364.5,53,2017-11-07 15:30:00+00:00,2017-11-08 16:00:00+00:00,9334.0,9363.75,30,0.39869281045751637,9326.25,2017-11-08 16:00:00+00:00,9361.5,1.0
15min,2017-11-10 18:45:00+00:00,2017-11-13 14:45:00+00:00,9319.25,9352.0,13,2017-11-13 14:45:00+00:00,2017-11-13 20:15:00+00:00,9322.75,9361.25,23,0.8931297709923665,9335.625,2017-11-13 20:15:00+00:00,9361.0,1.0
15min,2017-11-21 14:45:00+00:00,2017-11-21 20:30:00+00:00,9378.25,9423.0,25,2017-11-21 20:30:00+00:00,2017-11-22 19:45:00+00:00,9413.0,9432.0,25,0.22346368715083798,9400.625,2017-11-22 19:45:00+00:00,9431.0,1.0
15min,2017-11-28 14:45:00+00:00,2017-11-28 16:15:00+00:00,9446.5,9462.25,8,2017-11-28 16:15:00+00:00,2017-11-28 17:30:00+00:00,9449.0,9465.25,6,0.8412698412698413,9454.375,2017-11-28 17:30:00+00:00,9462.5,1.0
15min,2017-12-15 14:45:00+00:00,2017-12-18 14:45:00+00:00,9442.5,9549.75,29,2017-12-18 14:45:00+00:00,2017-12-18 17:15:00+00:00,9532.0,9557.75,11,0.1655011655011655,9496.125,2017-12-18 17:15:00+00:00,9557.25,1.0
15min,2018-01-02 14:45:00+00:00,2018-01-04 15:00:00+00:00,9445.25,9634.75,57,2018-01-04 15:00:00+00:00,2018-01-05 16:00:00+00:00,9605.5,9664.5,32,0.15435356200527706,9540.0,2018-01-05 16:00:00+00:00,9661.75,1.0
15min,2018-01-05 16:30:00+00:00,2018-01-08 20:15:00+00:00,9661.0,9709.75,44,2018-01-08 20:15:00+00:00,2018-01-09 14:30:00+00:00,9699.0,9724.5,5,0.2205128205128205,9685.375,2018-01-09 14:30:00+00:00,9719.5,0.6666666666666666
15min,2018-01-10 20:15:00+00:00,2018-01-11 15:30:00+00:00,9676.25,9714.25,10,2018-01-11 15:30:00+00:00,2018-01-11 17:30:00+00:00,9691.25,9719.25,9,0.6052631578947368,9695.25,2018-01-11 17:30:00+00:00,9716.5,1.0
15min,2018-01-17 16:30:00+00:00,2018-01-18 15:30:00+00:00,9797.25,9853.25,25,2018-01-18 15:30:00+00:00,2018-01-18 19:30:00+00:00,9815.0,9855.5,17,0.6830357142857143,9825.25,2018-01-18 19:30:00+00:00,9854.25,1.0
15min,2018-02-09 20:00:00+00:00,2018-02-12 15:15:00+00:00,9300.25,9535.75,10,2018-02-12 15:15:00+00:00,2018-02-12 17:00:00+00:00,9444.0,9545.75,8,0.3895966029723992,9418.0,2018-02-12 17:00:00+00:00,9545.5,1.0
15min,2018-02-15 16:45:00+00:00,2018-02-16 14:45:00+00:00,9740.25,9834.5,21,2018-02-16 14:45:00+00:00,2018-02-16 17:30:00+00:00,9801.75,9857.5,12,0.34748010610079577,9787.375,2018-02-16 17:30:00+00:00,9856.5,1.0
15min,2018-03-05 16:00:00+00:00,2018-03-06 16:15:00+00:00,9813.75,9958.25,30,2018-03-06 16:15:00+00:00,2018-03-06 17:15:00+00:00,9890.75,9926.25,5,0.4671280276816609,9886.0,2018-03-06 17:15:00+00:00,9923.25,0.7777777777777778
15min,2018-03-07 18:00:00+00:00,2018-03-08 15:45:00+00:00,9883.75,9990.5,20,2018-03-08 15:45:00+00:00,2018-03-09 14:30:00+00:00,9951.0,10044.25,23,0.3700234192037471,9937.125,2018-03-09 14:30:00+00:00,10039.75,0.7777777777777778
15min,2018-04-26 13:30:00+00:00,2018-04-26 16:00:00+00:00,9575.5,9641.75,12,2018-04-26 16:00:00+00:00,2018-04-26 17:15:00+00:00,9610.75,9647.5,6,0.4679245283018868,9608.625,2018-04-26 17:15:00+00:00,9643.75,0.8888888888888888
15min,2018-05-01 18:00:00+00:00,2018-05-02 13:45:00+00:00,9606.75,9698.75,12,2018-05-02 13:45:00+00:00,2018-05-02 18:15:00+00:00,9642.75,9712.5,19,0.6086956521739131,9652.75,2018-05-02 18:15:00+00:00,9704.25,1.0
15min,2018-05-04 14:00:00+00:00,2018-05-07 17:15:00+00:00,9638.5,9842.5,42,2018-05-07 17:15:00+00:00,2018-05-07 18:30:00+00:00,9812.5,9840.75,6,0.14705882352941177,9740.5,2018-05-07 18:30:00+00:00,9840.0,1.0
15min,2018-05-08 19:30:00+00:00,2018-05-09 15:15:00+00:00,9792.25,9839.25,12,2018-05-09 15:15:00+00:00,2018-05-09 16:15:00+00:00,9802.0,9836.0,5,0.7925531914893617,9815.75,2018-05-09 16:15:00+00:00,9831.5,1.0
15min,2018-05-23 15:30:00+00:00,2018-05-23 17:30:00+00:00,9869.75,9906.75,10,2018-05-23 17:30:00+00:00,2018-05-23 19:00:00+00:00,9884.5,9931.75,7,0.6013513513513513,9888.25,2018-05-23 19:00:00+00:00,9931.5,1.0
15min,2018-05-24 15:45:00+00:00,2018-05-25 13:45:00+00:00,9906.75,9962.75,21,2018-05-25 13:45:00+00:00,2018-05-28 15:00:00+00:00,9936.25,9989.75,33,0.4732142857142857,9934.75,2018-05-28 15:00:00+00:00,9987.0,1.0
15min,2018-06-01 13:45:00+00:00,2018-06-05 15:30:00+00:00,10003.0,10178.25,63,2018-06-05 15:30:00+00:00,2018-06-05 18:30:00+00:00,10133.5,10162.25,13,0.2553495007132668,10090.625,2018-06-05 18:30:00+00:00,10161.0,1.0
15min,2018-06-08 16:30:00+00:00,2018-06-11 13:30:00+00:00,10130.0,10157.5,17,2018-06-11 13:30:00+00:00,2018-06-11 15:45:00+00:00,10139.0,10171.5,10,0.6727272727272727,10143.75,2018-06-11 15:45:00+00:00,10170.5,1.0
15min,2018-07-05 15:45:00+00:00,2018-07-09 14:15:00+00:00,10048.0,10251.75,50,2018-07-09 14:15:00+00:00,2018-07-09 18:45:00+00:00,10210.0,10247.75,19,0.2049079754601227,10149.875,2018-07-09 18:45:00+00:00,10246.25,1.0
15min,2018-07-23 15:45:00+00:00,2018-07-23 17:15:00+00:00,10325.0,10349.25,8,2018-07-23 17:15:00+00:00,2018-07-23 19:00:00+00:00,10334.75,10356.75,8,0.5979381443298969,10337.125,2018-07-23 19:00:00+00:00,10353.25,1.0
15min,2018-08-06 14:15:00+00:00,2018-08-07 15:15:00+00:00,10366.25,10456.5,33,2018-08-07 15:15:00+00:00,2018-08-07 16:15:00+00:00,10420.25,10441.5,5,0.40166204986149584,10411.375,2018-08-07 16:15:00+00:00,10440.75,1.0
15min,2018-08-22 14:30:00+00:00,2018-08-22 18:45:00+00:00,10366.5,10411.5,19,2018-08-22 18:45:00+00:00,2018-08-22 19:45:00+00:00,10392.75,10414.5,5,0.4166666666666667,10389.0,2018-08-22 19:45:00+00:00,10410.0,1.0
15min,2018-08-24 13:45:00+00:00,2018-08-28 14:45:00+00:00,10415.75,10567.0,60,2018-08-28 14:45:00+00:00,2018-08-29 13:45:00+00:00,10534.0,10583.5,24,0.21818181818181817,10491.375,2018-08-29 13:45:00+00:00,10580.0,1.0
15min,2018-08-29 14:15:00+00:00,2018-08-30 13:45:00+00:00,10572.5,10642.0,27,2018-08-30 13:45:00+00:00,2018-08-30 14:45:00+00:00,10612.25,10647.0,5,0.42805755395683454,10607.25,2018-08-30 14:45:00+00:00,10642.0,1.0
15min,2018-09-11 14:15:00+00:00,2018-09-11 15:00:00+00:00,10420.5,10448.0,5,2018-09-11 15:00:00+00:00,2018-09-11 16:00:00+00:00,10420.5,10486.5,5,1.0,10434.25,2018-09-11 16:00:00+00:00,10486.25,0.8888888888888888
15min,2018-10-25 14:15:00+00:00,2018-10-25 15:15:00+00:00,9877.0,9939.5,6,2018-10-25 15:15:00+00:00,2018-10-25 18:15:00+00:00,9889.75,9971.0,13,0.796,9908.25,2018-10-25 18:15:00+00:00,9970.5,0.8888888888888888
